[INFO] [1776691607.771806069] [tag_localization]: tag_localization started
[INFO] [1776691607.772639344] [tag_localization]: detections_topic=/aruco/detections_json
[INFO] [1776693566.448099765] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693566.739497873] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693567.208081383] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693567.809128169] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693568.351765998] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693568.763426229] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693569.108352242] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693569.583514021] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693569.931408355] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693570.243525487] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693570.655754735] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693571.216198046] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693571.588057649] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693572.047365922] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693572.498967117] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693573.077632944] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693573.394916944] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693573.917546026] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693574.417128761] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693574.724897523] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693575.215194186] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693575.942753445] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693576.656407262] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693577.318785111] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693577.633325605] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693578.040271785] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693578.818375167] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693579.309090144] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693580.102348907] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693581.340280120] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693581.778359190] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693582.325252895] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693582.647684006] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693582.965803838] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693583.339383345] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693583.738592597] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693587.911200549] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693588.646804004] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693589.416962092] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693590.467743839] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693591.046195916] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693595.039169237] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693595.386435839] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693596.277688498] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693596.599964946] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693597.068639356] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693598.082262912] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693598.877837918] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693600.270816038] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693601.465674117] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693601.844054332] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693602.182767157] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693603.911219619] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693605.670201586] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693606.057720152] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693606.731272617] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693607.469832070] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693607.831147932] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693610.269351106] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693610.815063051] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693611.445258125] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693612.169055216] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693612.569208176] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693612.961368892] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693613.341391733] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693613.677994014] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693614.723863467] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693615.126798954] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693615.432060884] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693617.104641115] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693617.598558520] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693618.479447237] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693619.381787570] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693620.678936166] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693621.071336216] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693621.440944288] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693621.763093687] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693622.244241164] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693622.558480819] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693622.871463423] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693623.196314237] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693623.507166387] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693623.891382658] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.385, y=-0.082, yaw=123.6 deg
[INFO] [1776693625.478658846] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693625.978757987] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693626.553065727] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693627.010556471] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693627.392663103] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693627.736788764] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693628.486416701] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693629.185963180] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693630.923538009] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693632.013455514] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693632.450716011] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693632.797282997] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693633.296235478] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693634.231838238] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693635.167252999] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693636.436488244] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693637.863756537] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693638.363273667] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693638.702411869] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693639.107894445] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693639.441207301] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693640.568308326] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693640.903220157] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693641.262920461] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693641.625434919] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693642.141665498] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693643.634065009] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693644.359225260] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693644.734937812] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693645.512484809] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693646.430530686] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693646.813433876] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693647.630847468] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693648.986231626] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693649.934618010] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693650.288796542] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693651.093973094] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693652.989420592] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693654.238221475] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693655.724324487] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693657.089041577] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693658.278492875] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693660.244072796] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693660.805527918] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693661.398521927] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693662.040999529] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693662.590607903] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693663.755572863] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693664.753699680] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693665.499656670] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693666.209322255] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693666.544829368] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693668.016564600] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.387, y=-0.083, yaw=123.7 deg
[INFO] [1776693669.175066535] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693670.095313029] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
[INFO] [1776693670.863171116] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.384, y=-0.079, yaw=123.5 deg
Traceback (most recent call last):
  File "/home/eurobot2026/sondre_bot_gz/build/sondre_bot_control/sondre_bot_control/tag_localization.py", line 221, in main
    rclpy.spin(node)
  File "/opt/ros/jazzy/lib/python3.12/site-packages/rclpy/__init__.py", line 247, in spin
    executor.spin_once()
  File "/opt/ros/jazzy/lib/python3.12/site-packages/rclpy/executors.py", line 926, in spin_once
    self._spin_once_impl(timeout_sec)
  File "/opt/ros/jazzy/lib/python3.12/site-packages/rclpy/executors.py", line 907, in _spin_once_impl
